X1,category,sample,counts,lab,lib_method_simple,lane,replicate
4,iso_snp_central_sum,Plas_N14_S14_L008_R1_001,1869,Lab4,NEBNext,NA,2
5,iso_snp_central_offset_sum,Plas_N14_S14_L008_R1_001,703,Lab4,NEBNext,NA,2
6,iso_snp_central_supp_sum,Plas_N14_S14_L008_R1_001,1859,Lab4,NEBNext,NA,2
7,iso_snp_seed_sum,Plas_N14_S14_L008_R1_001,2274,Lab4,NEBNext,NA,2
8,isomiR_sum,Plas_N14_S14_L008_R1_001,114993,Lab4,NEBNext,NA,2
9,ref_miRNA_sum,Plas_N14_S14_L008_R1_001,90062,Lab4,NEBNext,NA,2
0,iso_3p_count,Plas_N14_S14_L008_R1_001,2442,Lab4,NEBNext,NA,2
1,iso_5p_count,Plas_N14_S14_L008_R1_001,503,Lab4,NEBNext,NA,2
2,iso_add_count,Plas_N14_S14_L008_R1_001,2087,Lab4,NEBNext,NA,2
3,iso_snp_count,Plas_N14_S14_L008_R1_001,550,Lab4,NEBNext,NA,2
4,iso_snp_central_count,Plas_N14_S14_L008_R1_001,334,Lab4,NEBNext,NA,2
5,iso_snp_central_offset_count,Plas_N14_S14_L008_R1_001,106,Lab4,NEBNext,NA,2
6,iso_snp_central_supp_count,Plas_N14_S14_L008_R1_001,350,Lab4,NEBNext,NA,2
7,iso_snp_seed_count,Plas_N14_S14_L008_R1_001,422,Lab4,NEBNext,NA,2
8,isomiR_count,Plas_N14_S14_L008_R1_001,3919,Lab4,NEBNext,NA,2
9,ref_miRNA_count,Plas_N14_S14_L008_R1_001,276,Lab4,NEBNext,NA,2
0,iso_3p_mean,Plas_N14_S14_L008_R1_001,32.0384930385,Lab4,NEBNext,NA,2
1,iso_5p_mean,Plas_N14_S14_L008_R1_001,11.7713717694,Lab4,NEBNext,NA,2
2,iso_add_mean,Plas_N14_S14_L008_R1_001,25.2750359368,Lab4,NEBNext,NA,2
3,iso_snp_mean,Plas_N14_S14_L008_R1_001,5.90545454545,Lab4,NEBNext,NA,2
4,iso_snp_central_mean,Plas_N14_S14_L008_R1_001,5.59580838323,Lab4,NEBNext,NA,2
5,iso_snp_central_offset_mean,Plas_N14_S14_L008_R1_001,6.6320754717,Lab4,NEBNext,NA,2
6,iso_snp_central_supp_mean,Plas_N14_S14_L008_R1_001,5.31142857143,Lab4,NEBNext,NA,2
7,iso_snp_seed_mean,Plas_N14_S14_L008_R1_001,5.38862559242,Lab4,NEBNext,NA,2
8,isomiR_mean,Plas_N14_S14_L008_R1_001,29.3424342945,Lab4,NEBNext,NA,2
9,ref_miRNA_mean,Plas_N14_S14_L008_R1_001,326.311594203,Lab4,NEBNext,NA,2
0,iso_3p_sum,Plas_N15_S15_L008_R1_001,79279,Lab4,NEBNext,NA,3
1,iso_5p_sum,Plas_N15_S15_L008_R1_001,6274,Lab4,NEBNext,NA,3
2,iso_add_sum,Plas_N15_S15_L008_R1_001,52357,Lab4,NEBNext,NA,3
3,iso_snp_sum,Plas_N15_S15_L008_R1_001,3322,Lab4,NEBNext,NA,3
4,iso_snp_central_sum,Plas_N15_S15_L008_R1_001,1936,Lab4,NEBNext,NA,3
5,iso_snp_central_offset_sum,Plas_N15_S15_L008_R1_001,766,Lab4,NEBNext,NA,3
6,iso_snp_central_supp_sum,Plas_N15_S15_L008_R1_001,2158,Lab4,NEBNext,NA,3
7,iso_snp_seed_sum,Plas_N15_S15_L008_R1_001,2477,Lab4,NEBNext,NA,3
8,isomiR_sum,Plas_N15_S15_L008_R1_001,116839,Lab4,NEBNext,NA,3
9,ref_miRNA_sum,Plas_N15_S15_L008_R1_001,95208,Lab4,NEBNext,NA,3
0,iso_3p_count,Plas_N15_S15_L008_R1_001,2504,Lab4,NEBNext,NA,3
1,iso_5p_count,Plas_N15_S15_L008_R1_001,540,Lab4,NEBNext,NA,3
2,iso_add_count,Plas_N15_S15_L008_R1_001,2155,Lab4,NEBNext,NA,3
3,iso_snp_count,Plas_N15_S15_L008_R1_001,560,Lab4,NEBNext,NA,3
4,iso_snp_central_count,Plas_N15_S15_L008_R1_001,331,Lab4,NEBNext,NA,3
5,iso_snp_central_offset_count,Plas_N15_S15_L008_R1_001,112,Lab4,NEBNext,NA,3
6,iso_snp_central_supp_count,Plas_N15_S15_L008_R1_001,394,Lab4,NEBNext,NA,3
7,iso_snp_seed_count,Plas_N15_S15_L008_R1_001,449,Lab4,NEBNext,NA,3
8,isomiR_count,Plas_N15_S15_L008_R1_001,4078,Lab4,NEBNext,NA,3
9,ref_miRNA_count,Plas_N15_S15_L008_R1_001,280,Lab4,NEBNext,NA,3
0,iso_3p_mean,Plas_N15_S15_L008_R1_001,31.660942492,Lab4,NEBNext,NA,3
1,iso_5p_mean,Plas_N15_S15_L008_R1_001,11.6185185185,Lab4,NEBNext,NA,3
2,iso_add_mean,Plas_N15_S15_L008_R1_001,24.2955916473,Lab4,NEBNext,NA,3
3,iso_snp_mean,Plas_N15_S15_L008_R1_001,5.93214285714,Lab4,NEBNext,NA,3
4,iso_snp_central_mean,Plas_N15_S15_L008_R1_001,5.84894259819,Lab4,NEBNext,NA,3
5,iso_snp_central_offset_mean,Plas_N15_S15_L008_R1_001,6.83928571429,Lab4,NEBNext,NA,3
6,iso_snp_central_supp_mean,Plas_N15_S15_L008_R1_001,5.47715736041,Lab4,NEBNext,NA,3
7,iso_snp_seed_mean,Plas_N15_S15_L008_R1_001,5.51670378619,Lab4,NEBNext,NA,3
8,isomiR_mean,Plas_N15_S15_L008_R1_001,28.6510544385,Lab4,NEBNext,NA,3
9,ref_miRNA_mean,Plas_N15_S15_L008_R1_001,340.028571429,Lab4,NEBNext,NA,3
0,iso_3p_sum,Plas_N16_S16_L008_R1_001,55543,Lab4,NEBNext,NA,4
1,iso_5p_sum,Plas_N16_S16_L008_R1_001,4517,Lab4,NEBNext,NA,4
2,iso_add_sum,Plas_N16_S16_L008_R1_001,37108,Lab4,NEBNext,NA,4
3,iso_snp_sum,Plas_N16_S16_L008_R1_001,2322,Lab4,NEBNext,NA,4
4,iso_snp_central_sum,Plas_N16_S16_L008_R1_001,1226,Lab4,NEBNext,NA,4
5,iso_snp_central_offset_sum,Plas_N16_S16_L008_R1_001,497,Lab4,NEBNext,NA,4
6,iso_snp_central_supp_sum,Plas_N16_S16_L008_R1_001,1452,Lab4,NEBNext,NA,4
7,iso_snp_seed_sum,Plas_N16_S16_L008_R1_001,1664,Lab4,NEBNext,NA,4
8,isomiR_sum,Plas_N16_S16_L008_R1_001,82811,Lab4,NEBNext,NA,4
9,ref_miRNA_sum,Plas_N16_S16_L008_R1_001,68698,Lab4,NEBNext,NA,4
0,iso_3p_count,Plas_N16_S16_L008_R1_001,1848,Lab4,NEBNext,NA,4
1,iso_5p_count,Plas_N16_S16_L008_R1_001,384,Lab4,NEBNext,NA,4
2,iso_add_count,Plas_N16_S16_L008_R1_001,1606,Lab4,NEBNext,NA,4
3,iso_snp_count,Plas_N16_S16_L008_R1_001,405,Lab4,NEBNext,NA,4
4,iso_snp_central_count,Plas_N16_S16_L008_R1_001,239,Lab4,NEBNext,NA,4
5,iso_snp_central_offset_count,Plas_N16_S16_L008_R1_001,75,Lab4,NEBNext,NA,4
6,iso_snp_central_supp_count,Plas_N16_S16_L008_R1_001,286,Lab4,NEBNext,NA,4
7,iso_snp_seed_count,Plas_N16_S16_L008_R1_001,320,Lab4,NEBNext,NA,4
8,isomiR_count,Plas_N16_S16_L008_R1_001,3047,Lab4,NEBNext,NA,4
9,ref_miRNA_count,Plas_N16_S16_L008_R1_001,240,Lab4,NEBNext,NA,4
0,iso_3p_mean,Plas_N16_S16_L008_R1_001,30.0557359307,Lab4,NEBNext,NA,4
1,iso_5p_mean,Plas_N16_S16_L008_R1_001,11.7630208333,Lab4,NEBNext,NA,4
2,iso_add_mean,Plas_N16_S16_L008_R1_001,23.1058530511,Lab4,NEBNext,NA,4
3,iso_snp_mean,Plas_N16_S16_L008_R1_001,5.73333333333,Lab4,NEBNext,NA,4
4,iso_snp_central_mean,Plas_N16_S16_L008_R1_001,5.12970711297,Lab4,NEBNext,NA,4
5,iso_snp_central_offset_mean,Plas_N16_S16_L008_R1_001,6.62666666667,Lab4,NEBNext,NA,4
6,iso_snp_central_supp_mean,Plas_N16_S16_L008_R1_001,5.07692307692,Lab4,NEBNext,NA,4
7,iso_snp_seed_mean,Plas_N16_S16_L008_R1_001,5.2,Lab4,NEBNext,NA,4
8,isomiR_mean,Plas_N16_S16_L008_R1_001,27.1778798819,Lab4,NEBNext,NA,4
9,ref_miRNA_mean,Plas_N16_S16_L008_R1_001,286.241666667,Lab4,NEBNext,NA,4
0,iso_3p_sum,PlasmaMP-TruSeq-1,436263,Lab2,TrueSeq,NA,1
1,iso_5p_sum,PlasmaMP-TruSeq-1,36635,Lab2,TrueSeq,NA,1
2,iso_add_sum,PlasmaMP-TruSeq-1,336157,Lab2,TrueSeq,NA,1
3,iso_snp_sum,PlasmaMP-TruSeq-1,11377,Lab2,TrueSeq,NA,1
4,iso_snp_central_sum,PlasmaMP-TruSeq-1,4093,Lab2,TrueSeq,NA,1
5,iso_snp_central_offset_sum,PlasmaMP-TruSeq-1,1644,Lab2,TrueSeq,NA,1
6,iso_snp_central_supp_sum,PlasmaMP-TruSeq-1,5314,Lab2,TrueSeq,NA,1
7,iso_snp_seed_sum,PlasmaMP-TruSeq-1,4477,Lab2,TrueSeq,NA,1
8,isomiR_sum,PlasmaMP-TruSeq-1,702538,Lab2,TrueSeq,NA,1
9,ref_miRNA_sum,PlasmaMP-TruSeq-1,653434,Lab2,TrueSeq,NA,1
0,iso_3p_count,PlasmaMP-TruSeq-1,4318,Lab2,TrueSeq,NA,1
1,iso_5p_count,PlasmaMP-TruSeq-1,1390,Lab2,TrueSeq,NA,1
2,iso_add_count,PlasmaMP-TruSeq-1,3721,Lab2,TrueSeq,NA,1
3,iso_snp_count,PlasmaMP-TruSeq-1,1027,Lab2,TrueSeq,NA,1
4,iso_snp_central_count,PlasmaMP-TruSeq-1,536,Lab2,TrueSeq,NA,1
5,iso_snp_central_offset_count,PlasmaMP-TruSeq-1,155,Lab2,TrueSeq,NA,1
6,iso_snp_central_supp_count,PlasmaMP-TruSeq-1,611,Lab2,TrueSeq,NA,1
7,iso_snp_seed_count,PlasmaMP-TruSeq-1,627,Lab2,TrueSeq,NA,1
8,isomiR_count,PlasmaMP-TruSeq-1,7009,Lab2,TrueSeq,NA,1
9,ref_miRNA_count,PlasmaMP-TruSeq-1,472,Lab2,TrueSeq,NA,1
0,iso_3p_mean,PlasmaMP-TruSeq-1,101.033580361,Lab2,TrueSeq,NA,1
1,iso_5p_mean,PlasmaMP-TruSeq-1,26.3561151079,Lab2,TrueSeq,NA,1
2,iso_add_mean,PlasmaMP-TruSeq-1,90.3404998656,Lab2,TrueSeq,NA,1
3,iso_snp_mean,PlasmaMP-TruSeq-1,11.0778967868,Lab2,TrueSeq,NA,1
4,iso_snp_central_mean,PlasmaMP-TruSeq-1,7.63619402985,Lab2,TrueSeq,NA,1
5,iso_snp_central_offset_mean,PlasmaMP-TruSeq-1,10.6064516129,Lab2,TrueSeq,NA,1
6,iso_snp_central_supp_mean,PlasmaMP-TruSeq-1,8.69721767594,Lab2,TrueSeq,NA,1
7,iso_snp_seed_mean,PlasmaMP-TruSeq-1,7.14035087719,Lab2,TrueSeq,NA,1
8,isomiR_mean,PlasmaMP-TruSeq-1,100.233699529,Lab2,TrueSeq,NA,1
9,ref_miRNA_mean,PlasmaMP-TruSeq-1,1384.3940678,Lab2,TrueSeq,NA,1
0,iso_3p_sum,PlasmaMP-TruSeq-2,431545,Lab2,TrueSeq,NA,2
1,iso_5p_sum,PlasmaMP-TruSeq-2,36485,Lab2,TrueSeq,NA,2
2,iso_add_sum,PlasmaMP-TruSeq-2,345743,Lab2,TrueSeq,NA,2
3,iso_snp_sum,PlasmaMP-TruSeq-2,11970,Lab2,TrueSeq,NA,2
4,iso_snp_central_sum,PlasmaMP-TruSeq-2,4079,Lab2,TrueSeq,NA,2
5,iso_snp_central_offset_sum,PlasmaMP-TruSeq-2,1406,Lab2,TrueSeq,NA,2
6,iso_snp_central_supp_sum,PlasmaMP-TruSeq-2,5584,Lab2,TrueSeq,NA,2
7,iso_snp_seed_sum,PlasmaMP-TruSeq-2,4813,Lab2,TrueSeq,NA,2
8,isomiR_sum,PlasmaMP-TruSeq-2,705255,Lab2,TrueSeq,NA,2
9,ref_miRNA_sum,PlasmaMP-TruSeq-2,650219,Lab2,TrueSeq,NA,2
0,iso_3p_count,PlasmaMP-TruSeq-2,4245,Lab2,TrueSeq,NA,2
1,iso_5p_count,PlasmaMP-TruSeq-2,1346,Lab2,TrueSeq,NA,2
2,iso_add_count,PlasmaMP-TruSeq-2,3697,Lab2,TrueSeq,NA,2
3,iso_snp_count,PlasmaMP-TruSeq-2,1069,Lab2,TrueSeq,NA,2
4,iso_snp_central_count,PlasmaMP-TruSeq-2,524,Lab2,TrueSeq,NA,2
5,iso_snp_central_offset_count,PlasmaMP-TruSeq-2,142,Lab2,TrueSeq,NA,2
6,iso_snp_central_supp_count,PlasmaMP-TruSeq-2,654,Lab2,TrueSeq,NA,2
7,iso_snp_seed_count,PlasmaMP-TruSeq-2,677,Lab2,TrueSeq,NA,2
8,isomiR_count,PlasmaMP-TruSeq-2,7020,Lab2,TrueSeq,NA,2
9,ref_miRNA_count,PlasmaMP-TruSeq-2,494,Lab2,TrueSeq,NA,2
0,iso_3p_mean,PlasmaMP-TruSeq-2,101.659599529,Lab2,TrueSeq,NA,2
1,iso_5p_mean,PlasmaMP-TruSeq-2,27.1062407132,Lab2,TrueSeq,NA,2
2,iso_add_mean,PlasmaMP-TruSeq-2,93.5198809846,Lab2,TrueSeq,NA,2
3,iso_snp_mean,PlasmaMP-TruSeq-2,11.1973807297,Lab2,TrueSeq,NA,2
4,iso_snp_central_mean,PlasmaMP-TruSeq-2,7.78435114504,Lab2,TrueSeq,NA,2
5,iso_snp_central_offset_mean,PlasmaMP-TruSeq-2,9.9014084507,Lab2,TrueSeq,NA,2
6,iso_snp_central_supp_mean,PlasmaMP-TruSeq-2,8.53822629969,Lab2,TrueSeq,NA,2
7,iso_snp_seed_mean,PlasmaMP-TruSeq-2,7.10930576071,Lab2,TrueSeq,NA,2
8,isomiR_mean,PlasmaMP-TruSeq-2,100.463675214,Lab2,TrueSeq,NA,2
9,ref_miRNA_mean,PlasmaMP-TruSeq-2,1316.23279352,Lab2,TrueSeq,NA,2
0,iso_3p_sum,PlasmaMP-TruSeq-3,369032,Lab2,TrueSeq,NA,3
1,iso_5p_sum,PlasmaMP-TruSeq-3,29874,Lab2,TrueSeq,NA,3
2,iso_add_sum,PlasmaMP-TruSeq-3,294584,Lab2,TrueSeq,NA,3
3,iso_snp_sum,PlasmaMP-TruSeq-3,9858,Lab2,TrueSeq,NA,3
4,iso_snp_central_sum,PlasmaMP-TruSeq-3,3091,Lab2,TrueSeq,NA,3
5,iso_snp_central_offset_sum,PlasmaMP-TruSeq-3,1078,Lab2,TrueSeq,NA,3
6,iso_snp_central_supp_sum,PlasmaMP-TruSeq-3,4507,Lab2,TrueSeq,NA,3
7,iso_snp_seed_sum,PlasmaMP-TruSeq-3,3628,Lab2,TrueSeq,NA,3
8,isomiR_sum,PlasmaMP-TruSeq-3,602247,Lab2,TrueSeq,NA,3
9,ref_miRNA_sum,PlasmaMP-TruSeq-3,553687,Lab2,TrueSeq,NA,3
0,iso_3p_count,PlasmaMP-TruSeq-3,3832,Lab2,TrueSeq,NA,3
1,iso_5p_count,PlasmaMP-TruSeq-3,1180,Lab2,TrueSeq,NA,3
2,iso_add_count,PlasmaMP-TruSeq-3,3385,Lab2,TrueSeq,NA,3
3,iso_snp_count,PlasmaMP-TruSeq-3,862,Lab2,TrueSeq,NA,3
4,iso_snp_central_count,PlasmaMP-TruSeq-3,419,Lab2,TrueSeq,NA,3
5,iso_snp_central_offset_count,PlasmaMP-TruSeq-3,117,Lab2,TrueSeq,NA,3
6,iso_snp_central_supp_count,PlasmaMP-TruSeq-3,552,Lab2,TrueSeq,NA,3
7,iso_snp_seed_count,PlasmaMP-TruSeq-3,559,Lab2,TrueSeq,NA,3
8,isomiR_count,PlasmaMP-TruSeq-3,6249,Lab2,TrueSeq,NA,3
9,ref_miRNA_count,PlasmaMP-TruSeq-3,419,Lab2,TrueSeq,NA,3
0,iso_3p_mean,PlasmaMP-TruSeq-3,96.3027139875,Lab2,TrueSeq,NA,3
1,iso_5p_mean,PlasmaMP-TruSeq-3,25.3169491525,Lab2,TrueSeq,NA,3
2,iso_add_mean,PlasmaMP-TruSeq-3,87.0262924668,Lab2,TrueSeq,NA,3
3,iso_snp_mean,PlasmaMP-TruSeq-3,11.4361948956,Lab2,TrueSeq,NA,3
4,iso_snp_central_mean,PlasmaMP-TruSeq-3,7.37708830549,Lab2,TrueSeq,NA,3
5,iso_snp_central_offset_mean,PlasmaMP-TruSeq-3,9.21367521368,Lab2,TrueSeq,NA,3
6,iso_snp_central_supp_mean,PlasmaMP-TruSeq-3,8.16485507246,Lab2,TrueSeq,NA,3
7,iso_snp_seed_mean,PlasmaMP-TruSeq-3,6.49016100179,Lab2,TrueSeq,NA,3
8,isomiR_mean,PlasmaMP-TruSeq-3,96.3749399904,Lab2,TrueSeq,NA,3
9,ref_miRNA_mean,PlasmaMP-TruSeq-3,1321.44868735,Lab2,TrueSeq,NA,3
0,iso_3p_sum,PlasmaMP-TruSeq-4,412591,Lab2,TrueSeq,NA,4
1,iso_5p_sum,PlasmaMP-TruSeq-4,33784,Lab2,TrueSeq,NA,4
2,iso_add_sum,PlasmaMP-TruSeq-4,320188,Lab2,TrueSeq,NA,4
3,iso_snp_sum,PlasmaMP-TruSeq-4,10941,Lab2,TrueSeq,NA,4
4,iso_snp_central_sum,PlasmaMP-TruSeq-4,3539,Lab2,TrueSeq,NA,4
5,iso_snp_central_offset_sum,PlasmaMP-TruSeq-4,1395,Lab2,TrueSeq,NA,4
6,iso_snp_central_supp_sum,PlasmaMP-TruSeq-4,4969,Lab2,TrueSeq,NA,4
7,iso_snp_seed_sum,PlasmaMP-TruSeq-4,4560,Lab2,TrueSeq,NA,4
8,isomiR_sum,PlasmaMP-TruSeq-4,667926,Lab2,TrueSeq,NA,4
9,ref_miRNA_sum,PlasmaMP-TruSeq-4,614661,Lab2,TrueSeq,NA,4
0,iso_3p_count,PlasmaMP-TruSeq-4,4099,Lab2,TrueSeq,NA,4
1,iso_5p_count,PlasmaMP-TruSeq-4,1374,Lab2,TrueSeq,NA,4
2,iso_add_count,PlasmaMP-TruSeq-4,3553,Lab2,TrueSeq,NA,4
3,iso_snp_count,PlasmaMP-TruSeq-4,1016,Lab2,TrueSeq,NA,4
4,iso_snp_central_count,PlasmaMP-TruSeq-4,464,Lab2,TrueSeq,NA,4
5,iso_snp_central_offset_count,PlasmaMP-TruSeq-4,128,Lab2,TrueSeq,NA,4
6,iso_snp_central_supp_count,PlasmaMP-TruSeq-4,558,Lab2,TrueSeq,NA,4
7,iso_snp_seed_count,PlasmaMP-TruSeq-4,665,Lab2,TrueSeq,NA,4
8,isomiR_count,PlasmaMP-TruSeq-4,6635,Lab2,TrueSeq,NA,4
9,ref_miRNA_count,PlasmaMP-TruSeq-4,473,Lab2,TrueSeq,NA,4
0,iso_3p_mean,PlasmaMP-TruSeq-4,100.656501586,Lab2,TrueSeq,NA,4
1,iso_5p_mean,PlasmaMP-TruSeq-4,24.5880640466,Lab2,TrueSeq,NA,4
2,iso_add_mean,PlasmaMP-TruSeq-4,90.1176470588,Lab2,TrueSeq,NA,4
3,iso_snp_mean,PlasmaMP-TruSeq-4,10.7687007874,Lab2,TrueSeq,NA,4
4,iso_snp_central_mean,PlasmaMP-TruSeq-4,7.62715517241,Lab2,TrueSeq,NA,4
5,iso_snp_central_offset_mean,PlasmaMP-TruSeq-4,10.8984375,Lab2,TrueSeq,NA,4
6,iso_snp_central_supp_mean,PlasmaMP-TruSeq-4,8.90501792115,Lab2,TrueSeq,NA,4
7,iso_snp_seed_mean,PlasmaMP-TruSeq-4,6.85714285714,Lab2,TrueSeq,NA,4
8,isomiR_mean,PlasmaMP-TruSeq-4,100.667068576,Lab2,TrueSeq,NA,4
9,ref_miRNA_mean,PlasmaMP-TruSeq-4,1299.49471459,Lab2,TrueSeq,NA,4
0,iso_3p_sum,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,451223,Lab5,TrueSeq,NA,1
1,iso_5p_sum,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,30939,Lab5,TrueSeq,NA,1
2,iso_add_sum,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,375437,Lab5,TrueSeq,NA,1
3,iso_snp_sum,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,8075,Lab5,TrueSeq,NA,1
4,iso_snp_central_sum,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,2263,Lab5,TrueSeq,NA,1
5,iso_snp_central_offset_sum,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,1670,Lab5,TrueSeq,NA,1
6,iso_snp_central_supp_sum,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,4130,Lab5,TrueSeq,NA,1
7,iso_snp_seed_sum,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,7814,Lab5,TrueSeq,NA,1
8,isomiR_sum,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,754772,Lab5,TrueSeq,NA,1
9,ref_miRNA_sum,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,651421,Lab5,TrueSeq,NA,1
0,iso_3p_count,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,3389,Lab5,TrueSeq,NA,1
1,iso_5p_count,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,1079,Lab5,TrueSeq,NA,1
2,iso_add_count,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,2935,Lab5,TrueSeq,NA,1
3,iso_snp_count,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,594,Lab5,TrueSeq,NA,1
4,iso_snp_central_count,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,271,Lab5,TrueSeq,NA,1
5,iso_snp_central_offset_count,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,90,Lab5,TrueSeq,NA,1
6,iso_snp_central_supp_count,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,378,Lab5,TrueSeq,NA,1
7,iso_snp_seed_count,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,704,Lab5,TrueSeq,NA,1
8,isomiR_count,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,5417,Lab5,TrueSeq,NA,1
9,ref_miRNA_count,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,335,Lab5,TrueSeq,NA,1
0,iso_3p_mean,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,133.143405134,Lab5,TrueSeq,NA,1
1,iso_5p_mean,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,28.6737720111,Lab5,TrueSeq,NA,1
2,iso_add_mean,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,127.917206133,Lab5,TrueSeq,NA,1
3,iso_snp_mean,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,13.5942760943,Lab5,TrueSeq,NA,1
4,iso_snp_central_mean,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,8.35055350554,Lab5,TrueSeq,NA,1
5,iso_snp_central_offset_mean,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,18.5555555556,Lab5,TrueSeq,NA,1
6,iso_snp_central_supp_mean,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,10.9259259259,Lab5,TrueSeq,NA,1
7,iso_snp_seed_mean,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,11.0994318182,Lab5,TrueSeq,NA,1
8,isomiR_mean,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,139.33394868,Lab5,TrueSeq,NA,1
9,ref_miRNA_mean,PlasmaTruSeq-1_63786_CCGTCC_S5_L006_R1_001,1944.54029851,Lab5,TrueSeq,NA,1
0,iso_3p_sum,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,554100,Lab5,TrueSeq,NA,2
1,iso_5p_sum,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,38901,Lab5,TrueSeq,NA,2
2,iso_add_sum,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,459849,Lab5,TrueSeq,NA,2
3,iso_snp_sum,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,10097,Lab5,TrueSeq,NA,2
4,iso_snp_central_sum,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,2557,Lab5,TrueSeq,NA,2
5,iso_snp_central_offset_sum,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,2285,Lab5,TrueSeq,NA,2
6,iso_snp_central_supp_sum,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,4683,Lab5,TrueSeq,NA,2
7,iso_snp_seed_sum,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,9091,Lab5,TrueSeq,NA,2
8,isomiR_sum,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,923024,Lab5,TrueSeq,NA,2
9,ref_miRNA_sum,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,784767,Lab5,TrueSeq,NA,2
0,iso_3p_count,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,3772,Lab5,TrueSeq,NA,2
1,iso_5p_count,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,1244,Lab5,TrueSeq,NA,2
2,iso_add_count,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,3253,Lab5,TrueSeq,NA,2
3,iso_snp_count,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,692,Lab5,TrueSeq,NA,2
4,iso_snp_central_count,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,307,Lab5,TrueSeq,NA,2
5,iso_snp_central_offset_count,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,115,Lab5,TrueSeq,NA,2
6,iso_snp_central_supp_count,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,431,Lab5,TrueSeq,NA,2
7,iso_snp_seed_count,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,765,Lab5,TrueSeq,NA,2
8,isomiR_count,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,5966,Lab5,TrueSeq,NA,2
9,ref_miRNA_count,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,339,Lab5,TrueSeq,NA,2
0,iso_3p_mean,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,146.898197243,Lab5,TrueSeq,NA,2
1,iso_5p_mean,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,31.2709003215,Lab5,TrueSeq,NA,2
2,iso_add_mean,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,141.36151245,Lab5,TrueSeq,NA,2
3,iso_snp_mean,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,14.5910404624,Lab5,TrueSeq,NA,2
4,iso_snp_central_mean,PlasmaTruSeq-2_63787_GTAGAG_S6_L006_R1_001,8.32899022801,Lab5,TrueSeq,NA,2
